Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
\fsh-generated\resources\ImplementationGuide-medcom.fhir.dk.core.json	10460	-	0	0	0	0	0	0	7	242	0	0	0	0	0	0	0	1	0	0	225	279	0	1	0	6	0	1
fsh-generated/resources/CareTeam-fb1d34fe-6672-11ed-9022-0242ac120002.json	335	11	1	0	0	1	0	0	0	20	0	0	0	0	0	0	0	0	0	0	25	36	0	0	0	0	0	0
fsh-generated/resources/Encounter-6220b42d-c4fd-4c77-bae7-78e7d890dc8d.json	410	10	0	0	0	0	0	0	0	318	0	0	0	0	0	0	0	0	0	0	23	38	0	0	0	0	0	0
fsh-generated/resources/Organization-12ee0dde-a672-462f-820d-5efe832d73c9.json	348	7	0	0	0	0	0	0	0	3537	0	0	0	0	0	0	0	0	0	0	21	30	0	0	0	0	0	0
fsh-generated/resources/Organization-bca68510-fe3b-4161-aba0-908a693eb54f.json	318	3	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	25	26	0	0	0	0	0	0
fsh-generated/resources/Patient-382fb8a3-6725-41e2-a615-2b1cfcfe9931.json	711	6	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	24	34	0	0	0	0	0	0
fsh-generated/resources/Patient-5b72c625-0570-4111-b272-f0351344f8b6.json	787	8	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	27	33	0	0	0	0	0	0
fsh-generated/resources/Patient-733cef33-3626-422b-955d-d506aaa65fe1.json	381	6	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	21	35	0	0	0	0	0	0
fsh-generated/resources/Practitioner-e9eacb62-666b-11ed-9022-0242ac120002.json	346	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	22	27	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-6057686e-666c-11ed-9022-0242ac120002.json	535	5	1	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	29	40	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-lpr3-Identifier.json	1654	7	0	0	0	0	0	76	1	100	0	0	0	0	0	1	0	0	0	0	192	1888	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-medcom-assigned-identifier.json	1989	7	0	0	0	0	0	118	0	51	0	0	0	0	0	0	0	1	0	0	182	543	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-medcom-core-careteam.json	1437	6	0	0	0	0	0	126	0	123	0	0	0	0	0	0	0	0	0	0	350	1121	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-medcom-core-contact-extension.json	2646	9	0	0	0	0	0	75	0	102	0	0	0	0	0	0	0	1	0	0	205	542	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-medcom-core-datetime-extension.json	1427	6	1	0	0	0	0	40	0	38	0	0	1	0	0	0	0	0	0	0	108	294	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-medcom-core-ecpr-identifier.json	1526	7	0	0	0	0	0	75	0	83	0	0	0	0	0	0	0	1	0	0	189	403	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-medcom-core-encounter.json	3752	13	0	0	0	0	0	438	0	442	0	0	0	0	0	0	0	1	0	0	856	1451	0	0	0	16	0	4
fsh-generated/resources/StructureDefinition-medcom-core-identifier-extension.json	2046	12	0	0	0	0	0	40	0	189	0	0	0	0	0	0	0	0	0	0	156	269	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-medcom-core-organization.json	1593	8	0	0	0	0	0	201	0	241	0	0	0	0	0	0	0	2	0	0	631	908	0	0	1	10	0	1
fsh-generated/resources/StructureDefinition-medcom-core-patient.json	5123	16	1	0	0	0	0	294	0	405	0	0	0	0	0	0	0	2	0	0	886	1283	0	0	0	16	0	2
fsh-generated/resources/StructureDefinition-medcom-core-practitioner-extension.json	1720	7	0	0	0	0	0	25	0	33	0	0	0	0	0	0	0	0	0	0	113	245	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-medcom-core-practitioner.json	1196	11	0	0	0	0	0	135	0	172	0	0	1	0	0	0	0	0	0	0	317	625	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-medcom-core-practitionerrole.json	2182	10	0	0	0	0	0	157	0	153	0	0	0	0	0	0	0	1	0	0	399	559	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-medcom-core-sender-extension.json	1923	7	1	0	0	0	0	36	0	34	0	0	0	0	0	0	0	0	0	0	133	222	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-medcom-messaging-contactpoint.json	1267	7	0	0	0	0	0	44	0	53	0	0	0	0	1	0	0	0	0	0	145	307	0	0	0	2	0	0
