Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-medcom.fhir.dk.xdsdocuments.json	7219	-	0	0	0	0	0	0	12	68	0	0	0	0	0	0	0	1	1	0	133	122	0	0	0	3	0	1
fsh-generated/resources/ActorDefinition-ProducerActor.json	251	22	0	0	1	0	0	0	1	24	0	0	0	0	0	0	0	0	0	0	39	101	0	0	0	1	0	0
fsh-generated/resources/DocumentReference-16002002-ac41-45de-ad6b-eb02b098e859.json	5243	21	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	43	56	0	0	0	0	0	0
fsh-generated/resources/DocumentReference-4daf727f-f116-4e49-ad31-4018f0cc638a.json	5414	20	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	42	61	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-homecare-observation-documentreference.json	1498	19	0	1244	1	0	0	0	0	80	0	0	1	1	0	0	0	2	0	0	612	2757	0	0	0	24	1	2
fsh-generated/resources/StructureDefinition-medcom-conditionlist-documentreference.json	1395	19	0	219	0	0	0	0	0	53	0	0	0	0	0	0	0	3	0	0	581	1701	0	0	0	24	0	2
fsh-generated/resources/StructureDefinition-medcom-contained-documentreference.json	40506	22	0	6	1	0	0	0	1	793	0	0	1	0	0	0	0	3	0	0	948	1585	0	0	0	40	0	1
fsh-generated/resources/StructureDefinition-medcom-document-homecommunityid-extension.json	2305	19	0	118	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	99	257	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-medcom-document-organization.json	715	18	0	104	0	0	0	0	0	37	0	0	0	0	0	0	0	1	0	0	225	668	0	0	0	9	0	0
fsh-generated/resources/StructureDefinition-medcom-document-patient.json	2622	19	0	108	0	0	0	0	0	42	0	0	0	0	0	0	0	1	0	0	359	945	0	0	0	15	1	1
fsh-generated/resources/StructureDefinition-medcom-document-practitioner.json	1598	18	0	63	1	0	0	0	0	41	0	0	0	0	0	0	0	1	0	0	206	538	0	0	0	8	0	0
fsh-generated/resources/StructureDefinition-medcom-document-practitionerrole.json	2132	19	0	59	0	0	0	0	0	50	0	0	1	0	0	0	0	1	0	0	211	487	0	0	0	8	0	1
/fsh-generated/includes/menu.xml	1555	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/fsh-generated/includes/fsh-link-references.md	989	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/profiles.xml	388	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0
/input/pagecontent/extensions.xml	250	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0
/input/pagecontent/dependencies.xml	308	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0
/input/pagecontent/downloads.md	542	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
/input/pagecontent/index.md	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/template/config	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/template/config/_config.yml	140	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/temp/pages/_includes/artifacts.xml	6747	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	0	0	0	0	0	0
