Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-medcom.fhir.dk.homecareobservation.json	27585	-	0	0	0	0	0	0	6	10	0	0	0	0	0	0	0	0	0	0	107	77	0	0	0	6	0	1
fsh-generated/resources/Bundle-401cbc36-db1e-4fe0-bf90-6df331dde179.json	16719	5	4	0	0	0	0	0	0	2046	0	0	0	0	0	0	0	1	0	0	43	40	0	1	0	0	0	0
fsh-generated/resources/Bundle-5f341feb-9a20-463a-96cc-a9ca8ace5567.json	16636	5	3	0	1	0	0	0	1	26	0	0	0	0	0	0	0	0	0	0	42	39	0	0	0	0	0	0
fsh-generated/resources/Bundle-73996cdc-3192-4d15-bd16-c365ef0085e7.json	16992	5	3	0	0	0	0	0	1	24	0	0	0	0	0	0	0	0	0	0	42	40	0	0	0	0	0	0
fsh-generated/resources/Bundle-ReceiveTestExample1.json	10818	5	3	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	29	28	0	0	0	0	0	0
fsh-generated/resources/Bundle-ReceiveTestExample2.json	11138	5	3	0	0	0	0	0	1	21	0	0	0	0	0	0	0	1	0	0	29	28	0	0	0	0	0	0
fsh-generated/resources/Bundle-ReceiveTestExample3.json	9475	4	2	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	27	27	0	0	0	0	0	0
fsh-generated/resources/Bundle-ReceiveTestExample4.json	21623	5	4	0	0	0	0	0	1	33	0	0	0	0	0	0	0	0	0	0	45	47	0	0	0	0	0	0
fsh-generated/resources/Bundle-add5e7e2-0c0f-4a4a-bfff-f6f984fa7e3c.json	49683	6	8	0	0	0	0	0	1	27	0	0	0	0	0	0	0	0	0	0	73	51	0	0	0	0	0	0
fsh-generated/resources/Bundle-faa0c104-0ebf-49cb-bad1-9e0f59436e18.json	12293	5	5	0	0	0	0	0	0	24	0	0	0	0	0	0	0	1	0	0	33	30	0	0	0	0	0	0
fsh-generated/resources/DiagnosticReport-4f013d3a-575c-447d-83e1-7a5fb7f7b0de.json	1344	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	15	18	0	0	0	0	0	0
fsh-generated/resources/DiagnosticReport-6d08f000-33cc-41f3-a7c2-c086d53d31a7.json	1207	4	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	16	0	0	0	0	0	0
fsh-generated/resources/DiagnosticReport-870333ac-3134-4ae6-8257-86e0b0537c5f.json	1787	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	16	22	0	0	0	0	0	0
fsh-generated/resources/DiagnosticReport-cfa9e95b-b5ac-4cfe-abe7-ea29e6b67919.json	1698	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	16	18	0	0	0	0	0	0
fsh-generated/resources/DiagnosticReport-efb1ed12-6a5d-4342-9572-861071644e46.json	1633	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	15	18	0	0	0	0	0	0
fsh-generated/resources/Media-cb277ee2-5d96-4762-829d-d36449b2b17f.json	27500	4	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	35	15	0	0	0	0	0	0
