Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-medcom.fhir.dk.xdsdocuments.json	7219	-	1	0	0	0	0	0	11	65	0	0	0	0	0	0	0	1	0	0	135	104	0	0	0	4	0	1
fsh-generated/resources/ActorDefinition-ProducerActor.json	251	17	0	0	1	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	51	96	0	0	0	0	0	0
fsh-generated/resources/DocumentReference-16002002-ac41-45de-ad6b-eb02b098e859.json	5255	17	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	41	55	0	0	0	0	0	0
fsh-generated/resources/DocumentReference-4daf727f-f116-4e49-ad31-4018f0cc638a.json	5426	19	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	43	42	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-homecare-observation-documentreference.json	1510	14	0	942	1	0	0	0	0	74	0	0	1	0	0	0	0	3	0	0	708	2843	0	0	0	26	1	3
fsh-generated/resources/StructureDefinition-medcom-conditionlist-documentreference.json	1407	16	0	182	0	0	0	0	0	117	0	0	0	0	0	0	0	2	0	0	621	1739	0	0	0	28	0	3
fsh-generated/resources/StructureDefinition-medcom-contained-documentreference.json	40506	19	0	7	0	0	0	0	1	602	0	0	1	0	0	0	0	2	0	0	989	1677	0	0	0	34	0	2
fsh-generated/resources/StructureDefinition-medcom-document-homecommunityid-extension.json	2305	14	0	134	1	0	0	0	0	23	0	0	0	0	0	0	0	1	0	0	104	258	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-medcom-document-organization.json	715	14	0	141	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	237	626	0	0	0	8	1	0
fsh-generated/resources/StructureDefinition-medcom-document-patient.json	2622	14	0	107	0	0	0	0	0	34	0	0	0	0	0	0	0	1	0	0	390	828	0	0	0	14	0	1
fsh-generated/resources/StructureDefinition-medcom-document-practitioner.json	1598	13	0	61	0	0	0	0	0	28	0	0	0	0	0	0	0	1	0	0	216	519	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-medcom-document-practitionerrole.json	2132	14	0	59	1	0	0	0	0	44	0	0	0	0	0	0	0	1	0	0	222	497	0	0	0	8	0	0
/fsh-generated/includes/fsh-link-references.md	989	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/fsh-generated/includes/menu.xml	1555	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/index.md	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/dependencies.xml	308	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0
/input/pagecontent/downloads.md	542	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/profiles.xml	388	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0
/input/pagecontent/extensions.xml	250	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0
/template/config	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/template/config/_config.yml	140	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/temp/pages/_includes/artifacts.xml	6747	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	0	0	0	0	0	0
