Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
\fsh-generated\resources\ImplementationGuide-medcom.fhir.dk.terminology.json	10004	-	0	0	0	0	0	0	7	176	0	0	0	0	0	0	0	0	0	0	209	171	0	4	0	6	0	1
fsh-generated/resources/CodeSystem-medcom-acknowledgement-error-codes.json	1550	19	0	0	0	0	0	0	1	17	0	0	0	0	0	0	0	0	0	0	39	3626	0	0	0	2	0	0
fsh-generated/resources/CodeSystem-medcom-careCommunication-categoryCodes.json	3624	14	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	46	139	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-medcom-core-ecpr-codes.json	650	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	20	90	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-medcom-core-encounter-act-codes.json	583	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	11	90	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-medcom-core-PractitionerRolesAutorisationsregistret.json	2160	12	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	29	92	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-medcom-core-PractitionerRolesSKSadministrativ.json	4113	17	6	0	0	0	0	0	1	18	0	0	0	0	0	0	0	0	0	0	48	113	0	0	0	2	0	0
fsh-generated/resources/CodeSystem-medcom-messaging-activityCodes.json	3381	27	1	0	0	0	0	0	1	38	0	0	0	0	0	0	0	0	0	0	71	89	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-medcom-messaging-cancellation-reason.json	1350	6	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	24	103	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-medcom-messaging-destinationUse.json	744	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	14	71	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-medcom-messaging-eventCodes.json	881	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	16	76	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-medcom-messaging-sorEdiSystem.json	792	0	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	15	71	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-medcom-messaging-statisticalCodes.json	2323	17	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	32	81	0	0	0	1	0	0
fsh-generated/resources/ConceptMap-medcom-messaging-mapFhirToSorEdi.json	1536	6	1	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	16	48	0	0	0	1	0	0
fsh-generated/resources/ValueSet-medcom-acknowledgement-issue-details.json	5646	9	0	0	0	0	0	0	1	575	0	0	0	0	0	0	0	0	0	0	39	8447	0	0	0	1	0	0
fsh-generated/resources/ValueSet-medcom-careCommunication-categories.json	616	18	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	16	110	0	0	0	0	0	0
fsh-generated/resources/ValueSet-medcom-careCommunication-messagingActivities.json	1214	7	0	0	0	0	0	0	1	569	0	0	0	0	0	0	0	0	0	0	20	108	0	0	0	0	0	0
fsh-generated/resources/ValueSet-medcom-careCommunication-requestPriority.json	790	5	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	14	77	0	0	0	0	0	0
fsh-generated/resources/ValueSet-medcom-core-attachmentMimeTypes.json	1075	5	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	13	88	0	0	0	3	0	0
fsh-generated/resources/ValueSet-medcom-core-ecpr-values.json	774	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	12	90	0	0	0	0	0	0
fsh-generated/resources/ValueSet-medcom-core-encounter-class.json	960	0	1	0	0	0	0	0	0	431	0	0	0	0	0	0	0	0	0	0	14	103	0	0	0	0	0	0
fsh-generated/resources/ValueSet-medcom-core-PractitionerRoles.json	5589	31	0	0	0	0	0	0	1	354	0	0	0	0	0	0	0	0	0	0	58	100	0	0	0	0	0	0
fsh-generated/resources/ValueSet-medcom-hospitalNotification-encounterClass.json	824	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	19	79	0	0	0	0	0	0
fsh-generated/resources/ValueSet-medcom-hospitalNotification-encounterStatus.json	1019	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	16	85	0	0	0	0	0	0
fsh-generated/resources/ValueSet-medcom-hospitalNotification-messageActivities.json	6426	32	0	0	0	0	0	0	1	175	0	0	0	0	0	0	0	0	0	0	52	100	0	0	0	0	0	0
fsh-generated/resources/ValueSet-medcom-messaging-activityCodes.json	4078	16	0	0	0	0	0	0	0	212	0	0	0	0	0	0	0	0	0	0	36	88	0	0	0	0	0	0
fsh-generated/resources/ValueSet-medcom-messaging-messageTypes.json	1071	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	15	83	0	0	0	0	0	0
fsh-generated/resources/ValueSet-medcom-messaging-sorEdiValues.json	960	0	1	0	0	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	14	73	0	0	0	0	0	0
