Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-medcom.fhir.dk.terminology.json	15688	-	0	0	0	0	0	0	15	81	0	0	0	0	1	0	0	1	0	0	120	114	0	0	0	7	0	0
fsh-generated/resources/CodeSystem-MedComDiagnosticReportCodes.json	584	4	0	0	1	0	0	0	1	8	0	0	1	0	0	0	0	0	0	0	15	478	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-MedComProducentID.json	530	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	9	50	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-medcom-acknowledgement-error-codes.json	1550	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	14	78	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-medcom-careCommunication-categoryCodes.json	8229	5	0	0	0	0	0	0	3	11	0	0	0	0	0	0	0	0	0	0	34	63	0	0	0	1	0	1
fsh-generated/resources/CodeSystem-medcom-core-PractitionerRolesAutorisationsregistret.json	6542	4	0	0	0	0	0	0	2	9	0	0	0	0	0	0	0	0	0	0	31	55	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-medcom-core-PractitionerRolesSKSadministrativ.json	14513	4	0	0	0	0	0	0	3	12	0	0	0	0	0	0	0	1	0	0	58	71	0	0	0	2	0	0
fsh-generated/resources/CodeSystem-medcom-core-encounter-act-codes.json	1275	3	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	20	40	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-medcom-core-interpretation-codes.json	580	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	11	32	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-medcom-message-definition-type.json	773	2	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	10	32	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-medcom-messagedefinition-identifer-system.json	1099	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	11	33	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-medcom-messaging-activityCodes.json	8985	3	0	0	0	0	1	0	2	9	0	0	0	0	0	0	0	0	0	0	33	53	0	0	0	2	0	0
fsh-generated/resources/CodeSystem-medcom-messaging-cancellation-reason.json	1350	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	11	32	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-medcom-messaging-destinationUse.json	1641	2	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	12	33	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-medcom-messaging-eventCodes.json	2499	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	14	33	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-medcom-messaging-sorEdiSystem.json	1894	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	15	34	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-medcom-messaging-statisticalCodes.json	9009	3	0	0	0	0	0	0	2	8	0	0	0	0	0	0	0	1	0	0	38	45	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-medcom-observation-codes.json	3184	3	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	21	34	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-medcom-observation-resultGroup.json	2272	5	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	25	63	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-npu-observation-codes.json	19162	6	0	0	1	0	0	0	3	13	0	0	0	0	0	0	0	0	0	0	52	55	0	0	0	3	0	0
fsh-generated/resources/ConceptMap-medcom-messaging-mapFhirToSorEdi.json	1619	2	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	12	29	0	1	1	0	0	0
