Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-medcom.fhir.dk.document.json	16052	-	0	0	0	0	0	0	16	62	0	0	0	0	0	0	0	0	0	0	151	149	0	0	0	8	0	4
fsh-generated/resources/ActorDefinition-ProducerActor.json	251	11	0	0	1	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	30	87	0	0	0	1	0	0
fsh-generated/resources/Bundle-0a74554f-ded3-4bc7-bef1-535699565c5b.json	108407	11	55	0	1	0	0	0	2	1504	0	0	0	0	0	0	0	0	0	0	444	106	0	0	0	0	0	1
fsh-generated/resources/CodeSystem-MedCom-ihe-classcode-CS-TEMP.json	648	12	0	0	0	0	0	0	0	22	0	0	1	0	0	0	0	0	0	0	26	631	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-MedCom-ihe-formatcode-CS-TEMP.json	5115	10	0	0	0	0	0	0	1	17	0	0	0	0	0	0	0	0	0	0	46	122	0	0	0	2	0	0
fsh-generated/resources/CodeSystem-MedCom-ihe-homeCommunityId-CS-TEMP.json	831	9	0	0	1	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	27	72	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-MedCom-message-codes-CS-TEMP.json	1471	9	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	29	68	0	0	0	3	0	0
fsh-generated/resources/Composition-384ca229-c562-4a26-a035-c0c38108e037.json	1446	10	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	27	40	0	0	0	0	0	0
fsh-generated/resources/Observation-ef810168-ee8c-4f14-9012-6aff6c1d86e7.json	102416	9	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	1	0	0	387	57	0	0	0	0	0	0
fsh-generated/resources/Organization-8fa7df76-bec2-4fe2-9a44-750030a0eda0.json	356	9	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	23	21	0	0	0	0	0	0
fsh-generated/resources/Organization-f8d0eb07-5336-4005-9081-b065f9a82663.json	364	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	21	0	0	0	0	0	0
fsh-generated/resources/Patient-37628912-7816-47a3-acd8-396b610be142.json	501	11	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	22	21	0	0	0	0	0	0
fsh-generated/resources/Patient-379ebb53-11e3-42ac-b9db-0bad0ece46d1.json	501	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	26	21	0	0	0	0	0	0
fsh-generated/resources/Practitioner-42cb9200-f421-4d08-8391-7d51a2503cb4.json	449	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	21	0	0	0	0	0	0
fsh-generated/resources/Practitioner-48ed6310-3095-44da-9e34-d1cd6bd830c9.json	449	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	25	22	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-bb6fa4e1-f8b1-4bf4-b77e-bb03b2cc9820.json	771	9	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	24	24	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-medcom-contained-documentreference.json	39156	13	0	982	0	0	0	0	1	135	0	0	0	0	0	1	0	2	0	0	932	2793	0	0	0	49	1	8
fsh-generated/resources/StructureDefinition-medcom-document-bundle.json	2542	11	0	91	0	0	0	0	0	22	0	0	0	0	0	0	0	1	0	0	182	576	0	0	0	8	0	0
fsh-generated/resources/StructureDefinition-medcom-document-careteam.json	1597	9	0	124	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	157	527	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-medcom-document-composition.json	21437	11	0	171	0	0	0	0	0	43	0	0	1	0	0	0	0	1	0	0	518	885	0	0	0	27	0	2
fsh-generated/resources/StructureDefinition-medcom-document-homecommunityid-extension.json	2298	9	0	88	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	87	128	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-medcom-document-observation.json	2453	9	0	186	1	0	0	0	0	38	0	0	0	0	0	0	0	2	0	0	547	844	0	0	0	25	1	3
fsh-generated/resources/StructureDefinition-medcom-document-organization.json	712	8	0	57	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	234	360	0	0	0	9	0	2
fsh-generated/resources/StructureDefinition-medcom-document-patient.json	2611	9	0	87	0	0	0	0	0	29	0	0	0	0	0	0	0	1	0	0	357	553	0	0	0	16	0	2
fsh-generated/resources/StructureDefinition-medcom-document-practitioner.json	1595	9	0	43	0	0	0	0	0	22	0	0	0	0	0	0	0	1	0	0	192	473	0	0	0	8	0	0
fsh-generated/resources/StructureDefinition-medcom-document-practitionerrole.json	2121	9	0	45	0	0	0	0	1	20	0	0	0	0	0	0	0	0	0	0	198	442	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-medcom-document-version-id-extension.json	2486	9	0	14	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	64	200	0	0	0	2	0	1
fsh-generated/resources/ValueSet-MedCom-ihe-core-HealthcareFacilityTypeCode-VS-TEMP.json	7672	9	0	0	0	0	0	0	1	3619	0	0	0	0	0	0	0	1	0	0	50	838	0	0	0	2	0	0
fsh-generated/resources/ValueSet-MedCom-ihe-core-PracticeSettingCode-VS-TEMP.json	6585	10	0	0	1	0	0	0	1	699	0	0	0	0	0	0	0	0	0	0	44	684	0	0	0	1	0	0
fsh-generated/resources/ValueSet-MedCom-ihe-core-classcode-VS-TEMP.json	675	8	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	29	54	0	0	0	0	0	0
fsh-generated/resources/ValueSet-MedCom-ihe-core-confidentialitycode-VS-TEMP.json	703	9	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	29	64	0	0	0	0	0	0
fsh-generated/resources/ValueSet-MedCom-ihe-core-formatcode-VS-TEMP.json	571	9	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	25	95	0	0	0	1	0	0
fsh-generated/resources/ValueSet-MedCom-ihe-core-homeCommunityId-VS-TEMP.json	992	8	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	26	64	0	0	0	0	0	0
fsh-generated/resources/ValueSet-MedCom-ihe-core-languagecode-VS-TEMP.json	729	9	0	0	1	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	27	228	0	0	0	0	0	0
fsh-generated/resources/ValueSet-MedCom-ihe-core-mimetype-VS-TEMP.json	857	9	0	0	0	0	0	0	0	389	0	0	0	0	0	0	0	0	0	0	25	266	0	0	0	1	0	0
fsh-generated/resources/ValueSet-MedCom-ihe-core-typecode-VS-TEMP.json	2946	8	0	0	0	0	0	0	0	358	0	0	0	0	0	0	0	0	0	0	34	409	0	0	0	0	0	0
/fsh-generated/includes/fsh-link-references.md	3040	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/fsh-generated/includes/menu.xml	1664	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-medcom-document-observation-intro.md	355	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-medcom-document-bundle-intro.md	638	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-medcom-document-practitioner-intro.md	647	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-medcom-document-organization-intro.md	558	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/index.md	10055	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-medcom-document-careteam-intro.md	355	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-medcom-document-patient-intro.md	1270	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-medcom-document-practitionerrole-intro.md	355	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/unstructuredclinicalcontent.md	2319	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/profiles.xml	248	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0
/input/pagecontent/dependencies.xml	304	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-medcom-contained-documentreference-intro.md	2917	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/extensions.xml	250	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0
/input/pagecontent/downloads.md	557	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-medcom-document-composition-intro.md	1716	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/template/config	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/template/config/_config.yml	140	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
