Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-medcom.fhir.dk.notes.json	8615	-	0	0	0	0	0	0	15	146	0	0	0	0	0	0	0	0	0	0	129	160	0	0	0	6	0	1
fsh-generated/resources/ActorDefinition-ProducerActor.json	251	21	0	0	1	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	47	125	0	0	0	0	0	0
fsh-generated/resources/Bundle-9521a7f0-bad4-4a46-8c51-cd8378b24106.json	5035	21	32	0	0	0	0	0	1	1460	0	0	0	0	0	0	0	0	0	0	61	70	0	0	0	0	0	0
fsh-generated/resources/Bundle-ba7d908a-0134-4f28-b5f5-0fcaf088e60b.json	7824	21	15	0	1	0	0	0	2	43	0	0	0	0	0	0	0	1	0	0	78	78	0	0	0	0	0	0
fsh-generated/resources/Composition-43fe2ddc-fd31-443b-bef0-e29c030d6572.json	1317	20	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	48	63	0	0	0	0	0	0
fsh-generated/resources/Composition-cff723a9-fae7-4fc6-8db2-6e49cbbc928a.json	1401	19	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	46	58	0	0	0	0	0	0
fsh-generated/resources/Observation-d2c9d517-3abd-450e-a3c2-18f18da6fd88.json	1039	20	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	47	51	0	0	0	0	0	0
fsh-generated/resources/Observation-if810168-ee7c-4f34-8012-9aff6c1d86e7.json	1762	19	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	51	57	0	0	0	0	0	0
fsh-generated/resources/Organization-b3860fb8-4b1d-4be5-8290-e6a026d10555.json	364	20	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	42	48	0	0	0	0	0	0
fsh-generated/resources/Organization-f8d0eb07-5336-4005-9081-b065f9a82663.json	443	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	42	0	0	0	0	0	0
fsh-generated/resources/Patient-b3b07166-24d7-462b-acb3-1a29269c4740.json	500	20	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	43	48	0	0	0	0	0	0
