Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
\fsh-generated\resources\ImplementationGuide-medcom.fhir.dk.carecommunication.json	37043	-	0	0	0	0	0	0	10	90	0	0	0	0	0	0	0	1	0	0	427	514	0	0	0	11	0	2
fsh-generated/resources/Bundle-0d5b3c18-fab6-4d93-9d88-c9c8abf1f18c.json	9249	9	2	0	0	0	39	0	1	1051	0	0	0	0	0	0	0	0	0	0	106	163	0	1	0	0	0	0
fsh-generated/resources/Bundle-3dcb5618-3055-406a-9034-1b8fc8de0fea.json	17897	10	0	0	0	0	8	0	1	46	0	0	0	0	0	0	0	0	0	0	190	140	0	0	0	0	0	0
fsh-generated/resources/Bundle-add5e7e2-0c0f-4a4a-bfff-f6f984fa7e3c.json	9300	5	1	0	0	0	4	0	0	35	0	0	0	0	0	0	0	0	0	0	100	75	0	0	0	0	0	0
fsh-generated/resources/Bundle-b56549f7-ed10-422d-8088-f7222b686e46.json	52548	7	0	0	0	0	33	0	2	37	0	0	0	0	0	0	0	1	0	0	484	97	0	0	1	0	0	0
fsh-generated/resources/Bundle-c0426e3e-978f-46e8-a366-a30f27854b0a.json	58698	6	1	0	0	0	14	0	2	38	0	0	0	0	0	0	0	0	0	0	497	159	0	0	0	0	0	0
fsh-generated/resources/Bundle-d11968f5-4bdf-4b50-b146-a8e1cc890fc3.json	26240	12	1	0	0	0	7	0	2	31	0	0	0	0	0	0	0	0	0	0	194	201	0	0	0	0	0	1
fsh-generated/resources/Bundle-gfd00bc2-9c26-4174-934e-f6e4360845de.json	54348	10	0	0	0	0	42	0	1	40	0	0	0	0	0	0	0	1	0	0	576	140	0	0	0	0	0	0
fsh-generated/resources/Bundle-k7bfbc0c-553d-11ed-bdc3-0242ac120002.json	10243	9	1	0	0	0	3	0	0	33	0	0	0	0	0	0	0	0	0	0	128	96	0	0	0	0	0	0
fsh-generated/resources/CareTeam-fb1d34fe-6672-11ed-9022-0242ac120002.json	354	6	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	29	36	0	0	0	0	0	0
fsh-generated/resources/Communication-4c712bdc-1558-4125-a854-fa8b3a11f6ed.json	41865	8	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	373	67	0	0	0	0	0	0
fsh-generated/resources/Communication-5485bde0-8246-4f46-b1a1-1f14e0a7a856.json	44246	8	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	404	91	0	0	0	0	0	0
fsh-generated/resources/Communication-94e65db8-2f0c-4a2c-a7c9-06a160d59a12.json	1972	7	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	32	50	0	0	0	0	0	0
fsh-generated/resources/Communication-c34e8284-b353-468f-a2ea-f6ef6330292c.json	45024	8	1	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	424	102	0	0	0	0	0	0
fsh-generated/resources/Communication-d148fa55-3201-4a18-a7b0-bce67bf597a6.json	8747	9	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	60	78	0	0	0	0	0	0
