Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-medcom.fhir.dk.messaging.json	11140	-	0	0	0	0	0	0	10	119	0	0	0	0	0	0	0	0	0	0	92	110	0	0	0	4	0	1
fsh-generated/resources/ActorDefinition-ProducerActor.json	251	6	0	0	0	0	0	1	1	31	0	0	0	0	0	0	0	0	0	0	15	42	0	0	0	0	0	0
fsh-generated/resources/Bundle-eb26be85-fdb7-454d-a980-95cba6d1745b.json	4094	6	12	0	0	0	0	0	0	917	0	0	0	0	0	0	0	0	0	0	26	32	0	0	0	0	0	0
fsh-generated/resources/MessageHeader-3881874e-2042-4a00-aee8-23512799f512.json	1042	4	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	14	21	0	0	0	0	0	0
fsh-generated/resources/MessageHeader-42c01434-8feb-11ec-b909-0242ac120002.json	1055	5	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	16	22	0	0	0	0	0	0
fsh-generated/resources/MessageHeader-cb0b2ef0-8feb-11ec-b909-0242ac120002.json	1058	4	0	0	0	0	0	0	1	13	0	0	0	0	0	0	0	0	0	0	14	21	0	0	0	0	0	0
fsh-generated/resources/MessageHeader-d28b9cb4-8feb-11ec-b909-0242ac120002.json	1052	4	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	17	23	0	0	0	0	0	0
fsh-generated/resources/Organization-12ee0dde-a672-462f-820d-5efe832d73c9.json	373	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	18	0	0	0	0	0	0
fsh-generated/resources/Organization-42541447-b58c-4a1a-9514-02b80494bbd3.json	631	5	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	12	20	0	0	0	0	0	0
fsh-generated/resources/Organization-74cdf292-abf3-4f5f-80ea-60a48013ff6d.json	450	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	17	0	0	0	0	0	0
fsh-generated/resources/Organization-bf839e87-4e44-4977-b38e-92b5a6f187b5.json	415	10	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	11	0	0	0	0	0	0
fsh-generated/resources/Organization-d7056980-a8b2-42aa-8a0e-c1fc85d1f40d.json	448	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	10	0	0	0	0	0	0
fsh-generated/resources/Organization-ef5cb9a6-835f-4d18-a34e-179c578b9a2a.json	570	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	10	0	0	0	0	0	0
fsh-generated/resources/Patient-733cef33-3626-422b-955d-d506aaa65fe1.json	664	8	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	14	14	0	0	0	0	0	0
fsh-generated/resources/Practitioner-58c811a5-4082-44eb-9d66-ccbb112d4973.json	304	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	15	12	0	0	0	0	0	0
fsh-generated/resources/Provenance-9c284936-5454-4116-95fc-3c8eeeed2400.json	714	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	14	13	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-medcom-messaging-destinationUseExtension.json	2353	5	0	28	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	77	420	0	1	0	3	0	0
fsh-generated/resources/StructureDefinition-medcom-messaging-message.json	2308	10	0	57	0	0	0	0	0	46	0	0	0	0	0	0	0	1	0	0	186	524	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-medcom-messaging-messageHeader.json	11472	9	0	108	0	0	0	0	0	130	0	0	1	0	0	0	0	1	0	0	384	799	0	0	0	18	0	1
fsh-generated/resources/StructureDefinition-medcom-messaging-organization.json	1646	5	0	87	0	0	0	0	0	19	0	0	0	0	0	0	0	2	0	0	186	555	0	0	0	8	1	0
fsh-generated/resources/StructureDefinition-medcom-messaging-provenance.json	9705	5	0	78	1	0	0	0	1	23	0	0	0	0	0	0	0	1	0	0	255	481	0	0	0	11	0	1
fsh-generated/resources/StructureDefinition-medcom-producer-organization.json	1325	4	0	57	0	0	0	0	0	25	0	0	0	0	0	0	0	1	0	0	212	451	0	0	0	9	0	0
fsh-generated/resources/StructureDefinition-medcom-requesterorganization.json	2760	4	0	53	0	0	0	0	0	29	0	0	0	0	0	0	0	1	0	0	224	398	0	0	0	9	0	1
