Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-medcom.fhir.dk.document.json	5468	-	0	0	0	0	0	0	3	245	0	0	0	0	0	0	0	0	0	0	65	38	0	0	0	3	0	2
fsh-generated/resources/Organization-8fa7df76-bec2-4fe2-9a44-750030a0eda0.json	347	6	0	0	0	0	0	0	1	1097	0	0	0	0	0	0	0	0	0	0	13	53	0	0	0	0	0	0
fsh-generated/resources/Patient-37628912-7816-47a3-acd8-396b610be142.json	501	5	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	14	9	0	0	0	0	0	0
fsh-generated/resources/Practitioner-42cb9200-f421-4d08-8391-7d51a2503cb4.json	314	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	15	9	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-medcom-document-bundle.json	1486	6	0	39	1	0	0	0	0	21	0	0	0	0	0	0	0	1	0	0	158	240	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-medcom-document-composition.json	5787	8	0	125	0	0	0	0	0	37	0	0	0	0	0	0	0	2	0	0	288	684	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-medcom-document-homecommunityid-extension.json	2298	7	0	15	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	70	128	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-medcom-document-organization.json	712	6	0	25	0	0	0	0	0	18	0	0	0	0	0	0	0	1	0	0	167	360	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-medcom-document-patient.json	2219	6	0	34	0	0	0	0	0	79	0	0	0	0	0	0	0	2	0	0	274	507	0	0	0	7	1	1
fsh-generated/resources/StructureDefinition-medcom-document-practitioner.json	999	6	0	18	0	0	0	0	0	37	0	0	1	0	0	0	0	1	0	0	131	289	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-medcom-document-version-id-extension.json	2037	7	0	11	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	51	93	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-medcom-documentreference.json	14701	10	0	97	1	0	0	0	0	90	0	0	0	0	0	0	0	3	0	0	529	725	0	0	0	14	0	2
