Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
\fsh-generated\resources\ImplementationGuide-medcom.fhir.dk.terminology.json	13728	-	0	0	0	0	0	0	10	450	0	0	0	0	0	0	0	0	0	0	166	159	0	0	1	6	0	0
fsh-generated/resources/CodeSystem-medcom-acknowledgement-error-codes.json	1550	7	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	25	2063	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-medcom-careCommunication-categoryCodes.json	3624	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	26	87	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-medcom-core-ecpr-codes.json	650	9	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	16	66	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-medcom-core-encounter-act-codes.json	583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	58	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-medcom-core-interpretation-codes.json	580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	62	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-medcom-core-PractitionerRolesAutorisationsregistret.json	2160	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	62	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-medcom-core-PractitionerRolesSKSadministrativ.json	4117	9	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	34	68	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-medcom-messaging-activityCodes.json	3373	6	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	30	67	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-medcom-messaging-cancellation-reason.json	1350	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	20	56	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-medcom-messaging-destinationUse.json	744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	45	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-medcom-messaging-eventCodes.json	986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	49	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-medcom-messaging-sorEdiSystem.json	792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	39	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-medcom-messaging-statisticalCodes.json	2323	8	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	17	61	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-medcom-observation-resultGroup.json	2098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	50	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-MedComDiagnosticReportCodes.json	584	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	39	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-MedComProducentID.json	530	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	16	48	0	0	0	0	0	0
fsh-generated/resources/ConceptMap-medcom-messaging-mapFhirToSorEdi.json	1619	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	17	45	0	0	0	0	0	0
fsh-generated/resources/ValueSet-medcm-producentID-valueset.json	583	0	0	0	0	0	0	0	0	424	0	0	0	0	0	0	0	0	0	0	16	4685	0	0	0	0	0	0
fsh-generated/resources/ValueSet-medcom-acknowledgement-issue-details.json	5646	8	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	31	66	0	0	0	0	0	0
fsh-generated/resources/ValueSet-medcom-careCommunication-categories.json	616	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	18	67	0	0	0	0	0	0
fsh-generated/resources/ValueSet-medcom-careCommunication-messagingActivities.json	1214	9	0	0	0	0	0	0	7	757	0	0	0	0	0	0	0	0	0	0	17	100	0	0	0	0	0	0
fsh-generated/resources/ValueSet-medcom-careCommunication-requestPriority.json	790	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	10	45	0	0	0	0	0	0
fsh-generated/resources/ValueSet-medcom-core-attachmentMimeTypes.json	1075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	55	0	0	0	10	0	0
fsh-generated/resources/ValueSet-medcom-core-ecpr-values.json	774	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	17	57	0	0	0	1	0	0
fsh-generated/resources/ValueSet-medcom-core-encounter-class.json	960	7	0	0	0	0	0	0	0	247	0	0	0	0	0	0	0	0	0	0	17	60	0	0	0	0	0	0
fsh-generated/resources/ValueSet-medcom-core-interpreation-valueset.json	823	0	0	0	0	0	0	0	0	195	0	0	0	0	0	0	0	0	0	0	17	100	0	0	0	0	0	0
fsh-generated/resources/ValueSet-medcom-core-observation-status.json	1777	0	0	0	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	0	16	67	0	0	0	1	0	0
fsh-generated/resources/ValueSet-medcom-core-PractitionerRoles.json	5593	16	0	0	0	0	0	0	0	386	0	0	0	0	0	0	0	0	0	0	34	83	0	0	0	1	0	0
fsh-generated/resources/ValueSet-medcom-corediagnosticreport-status.json	1781	4	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	16	83	0	0	0	0	0	0
fsh-generated/resources/ValueSet-medcom-HomeCareObservation-messagingActivities.json	1158	2	0	0	0	0	0	0	0	425	0	0	0	0	0	0	0	0	0	0	17	67	0	0	0	0	0	0
fsh-generated/resources/ValueSet-medcom-hospitalNotification-encounterClass.json	824	1	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	17	57	0	0	0	0	0	0
fsh-generated/resources/ValueSet-medcom-hospitalNotification-encounterStatus.json	1019	2	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	16	43	0	0	0	0	0	0
fsh-generated/resources/ValueSet-medcom-hospitalNotification-messageActivities.json	6418	6	0	0	0	0	0	0	0	436	0	0	0	0	0	0	0	0	0	0	34	68	0	0	0	1	0	0
fsh-generated/resources/ValueSet-medcom-messaging-activityCodes.json	4070	5	0	0	0	0	0	0	0	416	0	0	0	0	0	0	0	0	0	0	23	65	0	0	0	2	0	0
fsh-generated/resources/ValueSet-medcom-messaging-messageTypes.json	1200	2	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	16	67	0	0	0	0	0	0
fsh-generated/resources/ValueSet-medcom-messaging-sorEdiValues.json	960	2	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	24	58	0	0	0	0	0	0
fsh-generated/resources/ValueSet-medcom-obs-responseGroup.json	2597	3	0	0	0	0	0	0	0	171	0	0	0	0	0	0	0	0	0	0	20	58	0	0	0	0	0	0
fsh-generated/resources/ValueSet-MedComDiagnosticReportCodesValueset.json	752	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	17	51	0	0	0	1	0	0
fsh-generated/resources/ValueSet-MedComObservationValueSet.json	1961	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	16	66	0	0	0	0	0	0
fsh-generated/resources/ValueSet-NPUObservationCodesValueSet.json	12636	17	0	0	0	0	0	0	0	426	0	0	0	0	0	0	0	0	0	0	47	84	0	0	0	0	0	0
