Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
\fsh-generated\resources\ImplementationGuide-medcom.fhir.dk.messaging.json	11099	-	0	0	0	0	0	0	6	196	0	0	0	0	0	0	0	1	0	0	278	247	0	0	0	6	0	1
fsh-generated/resources/Bundle-eb26be85-fdb7-454d-a980-95cba6d1745b.json	4094	14	1	0	0	1	34	0	0	4100	0	0	0	0	0	0	0	0	0	0	100	90	0	0	1	0	0	0
fsh-generated/resources/MessageHeader-3881874e-2042-4a00-aee8-23512799f512.json	1042	8	2	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	43	56	0	0	0	0	0	0
fsh-generated/resources/MessageHeader-42c01434-8feb-11ec-b909-0242ac120002.json	1055	8	1	0	0	0	0	0	1	21	0	0	0	0	0	0	0	0	0	0	38	57	0	0	1	0	0	0
fsh-generated/resources/MessageHeader-cb0b2ef0-8feb-11ec-b909-0242ac120002.json	1058	7	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	48	52	0	0	0	0	0	0
fsh-generated/resources/MessageHeader-d28b9cb4-8feb-11ec-b909-0242ac120002.json	1052	9	1	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	52	60	0	0	0	0	0	0
fsh-generated/resources/Organization-12ee0dde-a672-462f-820d-5efe832d73c9.json	373	7	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	29	48	0	0	1	0	0	0
fsh-generated/resources/Organization-42541447-b58c-4a1a-9514-02b80494bbd3.json	631	9	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	28	50	0	0	0	0	0	0
fsh-generated/resources/Organization-74cdf292-abf3-4f5f-80ea-60a48013ff6d.json	450	9	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	33	48	0	0	1	0	0	0
fsh-generated/resources/Organization-bf839e87-4e44-4977-b38e-92b5a6f187b5.json	415	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	36	46	0	0	0	0	0	0
fsh-generated/resources/Organization-d7056980-a8b2-42aa-8a0e-c1fc85d1f40d.json	448	4	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	30	68	0	0	0	0	0	0
fsh-generated/resources/Organization-ef5cb9a6-835f-4d18-a34e-179c578b9a2a.json	570	4	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	35	52	0	0	0	0	0	0
fsh-generated/resources/Patient-733cef33-3626-422b-955d-d506aaa65fe1.json	664	6	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	35	56	0	0	1	0	0	0
fsh-generated/resources/Practitioner-58c811a5-4082-44eb-9d66-ccbb112d4973.json	304	7	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	30	43	0	0	0	0	0	0
fsh-generated/resources/Provenance-9c284936-5454-4116-95fc-3c8eeeed2400.json	714	7	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	77	52	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-medcom-messaging-destinationUseExtension.json	1785	7	0	0	1	0	0	74	1	48	0	0	1	0	0	0	0	0	0	0	303	2474	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-medcom-messaging-message.json	2309	5	1	0	0	0	0	141	0	35	0	0	0	0	0	0	0	2	0	0	776	1412	0	0	0	9	0	1
fsh-generated/resources/StructureDefinition-medcom-messaging-messageHeader.json	7040	9	1	0	0	0	0	280	0	198	0	0	0	0	0	0	0	2	0	0	1453	1785	0	0	0	16	0	3
fsh-generated/resources/StructureDefinition-medcom-messaging-messagedefinition-fhir.json	1456	8	0	0	0	0	0	213	0	64	0	0	0	0	0	0	0	1	0	0	1388	1949	0	0	0	19	0	0
fsh-generated/resources/StructureDefinition-medcom-messaging-messagedefinition.json	7188	11	1	0	0	0	0	0	0	78	0	0	1	0	0	0	0	2	0	0	1879	1798	0	1	0	25	0	1
fsh-generated/resources/StructureDefinition-medcom-messaging-organization.json	1341	6	0	0	0	0	0	54	0	45	0	0	0	0	0	0	0	1	0	0	844	1155	0	0	0	11	0	1
fsh-generated/resources/StructureDefinition-medcom-messaging-provenance.json	5582	5	1	0	0	0	0	84	0	44	0	0	0	0	0	0	0	1	0	0	1008	1253	0	0	1	10	0	1
fsh-generated/resources/StructureDefinition-medcom-producer-organization.json	1326	6	0	0	0	0	0	52	0	38	0	0	0	0	0	0	0	1	0	0	813	1321	0	0	0	13	0	0
fsh-generated/resources/StructureDefinition-medcom-requesterorganization.json	2761	6	1	0	0	0	0	61	0	47	0	0	0	0	0	0	0	1	0	0	1046	1285	0	0	0	10	0	1
