Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-medcom.fhir.dk.messaging.json	11132	-	0	0	0	0	0	0	11	107	0	0	0	0	0	0	0	1	0	0	101	123	0	0	0	6	0	1
fsh-generated/resources/ActorDefinition-ProducerActor.json	251	9	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	21	48	0	0	0	1	0	0
fsh-generated/resources/Bundle-eb26be85-fdb7-454d-a980-95cba6d1745b.json	4094	7	18	0	0	0	0	0	1	921	0	0	0	0	0	0	0	0	0	0	28	50	0	0	0	0	0	0
fsh-generated/resources/MessageHeader-3881874e-2042-4a00-aee8-23512799f512.json	1042	8	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	16	22	0	0	0	0	0	0
fsh-generated/resources/MessageHeader-42c01434-8feb-11ec-b909-0242ac120002.json	1055	6	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	16	21	0	0	0	0	0	0
fsh-generated/resources/MessageHeader-cb0b2ef0-8feb-11ec-b909-0242ac120002.json	1058	7	0	0	0	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	16	23	0	0	0	0	0	0
fsh-generated/resources/MessageHeader-d28b9cb4-8feb-11ec-b909-0242ac120002.json	1052	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	17	24	0	0	0	0	0	0
fsh-generated/resources/Organization-12ee0dde-a672-462f-820d-5efe832d73c9.json	373	7	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	18	0	0	0	0	0	0
fsh-generated/resources/Organization-42541447-b58c-4a1a-9514-02b80494bbd3.json	631	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	14	16	0	0	0	0	0	0
fsh-generated/resources/Organization-74cdf292-abf3-4f5f-80ea-60a48013ff6d.json	450	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	13	0	0	0	0	0	0
fsh-generated/resources/Organization-bf839e87-4e44-4977-b38e-92b5a6f187b5.json	415	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	13	0	0	0	0	0	0
fsh-generated/resources/Organization-d7056980-a8b2-42aa-8a0e-c1fc85d1f40d.json	448	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	12	0	0	0	0	0	0
fsh-generated/resources/Organization-ef5cb9a6-835f-4d18-a34e-179c578b9a2a.json	570	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	14	12	0	0	0	0	0	0
fsh-generated/resources/Patient-733cef33-3626-422b-955d-d506aaa65fe1.json	664	3	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	14	18	0	0	0	0	0	0
fsh-generated/resources/Practitioner-58c811a5-4082-44eb-9d66-ccbb112d4973.json	304	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	14	0	0	0	0	0	0
fsh-generated/resources/Provenance-9c284936-5454-4116-95fc-3c8eeeed2400.json	714	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	14	24	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-medcom-messaging-destinationUseExtension.json	2354	6	0	24	0	0	0	0	0	38	0	0	0	0	0	0	0	1	0	0	74	445	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-medcom-messaging-message.json	2309	4	0	75	0	0	0	0	0	18	0	0	0	0	0	0	0	1	0	0	171	459	0	0	0	13	0	1
fsh-generated/resources/StructureDefinition-medcom-messaging-messageHeader.json	11473	5	0	142	0	0	0	0	0	88	0	0	1	0	0	0	0	1	0	0	390	901	0	0	0	25	0	1
fsh-generated/resources/StructureDefinition-medcom-messaging-organization.json	1647	4	0	68	1	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	194	531	0	0	0	8	1	0
fsh-generated/resources/StructureDefinition-medcom-messaging-provenance.json	9706	5	0	103	0	0	0	0	1	49	0	0	0	0	0	0	0	1	0	0	257	531	0	0	0	10	0	1
fsh-generated/resources/StructureDefinition-medcom-producer-organization.json	1326	6	0	89	0	0	1	0	0	39	0	0	0	0	0	0	0	1	0	0	215	523	0	0	0	9	0	0
fsh-generated/resources/StructureDefinition-medcom-requesterorganization.json	2761	7	0	81	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	227	431	0	0	0	10	0	1
