Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
\fsh-generated\resources\ImplementationGuide-medcom.fhir.dk.terminology.json	8681	-	0	0	0	1	0	0	17	168	0	0	0	1	0	0	0	1	0	0	245	290	0	0	1	6	0	1
fsh-generated/resources/CodeSystem-medcom-acknowledgement-issue-details.json	902	19	1	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	41	2607	0	0	1	1	0	0
fsh-generated/resources/CodeSystem-medcom-careCommunication-categoryCodes.json	1718	23	0	0	0	0	0	0	1	16	0	0	0	0	0	0	0	0	0	0	65	125	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-medcom-core-ecpr-codes.json	625	12	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	32	99	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-medcom-core-encounter-act-codes.json	558	14	1	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	34	100	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-medcom-messaging-activityCodes.json	3205	20	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	82	128	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-medcom-messaging-destinationUse.json	719	7	0	0	0	0	0	0	0	6	0	0	1	0	0	0	0	0	0	0	34	96	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-medcom-messaging-eventCodes.json	856	6	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	37	94	0	0	1	1	0	0
fsh-generated/resources/CodeSystem-medcom-messaging-sorEdiSystem.json	676	5	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	34	102	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-medcom-messaging-statisticalCodes.json	2298	10	1	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	71	106	0	0	0	2	0	0
fsh-generated/resources/ConceptMap-medcom-messaging-mapFhirToSorEdi.json	1172	5	0	0	0	0	0	0	1	33	0	0	0	0	0	0	0	0	0	0	34	86	0	0	0	0	0	0
fsh-generated/resources/ValueSet-medcom-acknowledgement-issue-details.json	1062	4	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	36	5882	0	0	0	1	0	0
fsh-generated/resources/ValueSet-medcom-careCommunication-categories.json	545	4	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	29	201	0	0	0	0	0	0
fsh-generated/resources/ValueSet-medcom-careCommunication-messagingActivities.json	1020	4	1	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	39	136	0	0	0	1	0	0
fsh-generated/resources/ValueSet-medcom-careCommunication-requestPriority.json	765	4	0	0	0	0	0	0	1	21	0	0	0	0	0	0	0	0	0	0	31	111	0	0	1	1	0	0
fsh-generated/resources/ValueSet-medcom-core-attachmentMimeTypes.json	944	5	0	0	0	0	0	0	0	433	0	0	0	0	0	0	0	0	0	0	29	306	0	0	0	0	0	0
fsh-generated/resources/ValueSet-medcom-core-ecpr-values.json	749	3	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	37	102	0	0	0	1	0	0
fsh-generated/resources/ValueSet-medcom-core-encounter-class.json	935	5	0	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	35	157	0	0	0	0	0	0
fsh-generated/resources/ValueSet-medcom-hospitalNotification-encounterClass.json	799	5	1	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	35	104	0	0	1	1	0	0
fsh-generated/resources/ValueSet-medcom-hospitalNotification-encounterStatus.json	994	4	0	0	0	0	0	0	1	17	0	0	0	0	0	0	0	0	0	0	34	107	0	0	0	2	0	0
fsh-generated/resources/ValueSet-medcom-hospitalNotification-messageActivities.json	6180	15	0	0	0	0	0	0	2	39	0	0	0	0	0	0	0	0	0	0	69	207	0	0	0	1	0	0
fsh-generated/resources/ValueSet-medcom-messaging-activityCodes.json	3902	14	0	0	0	0	0	0	1	24	0	0	0	0	0	0	0	0	0	0	85	228	0	0	0	2	0	0
fsh-generated/resources/ValueSet-medcom-messaging-messageTypes.json	1046	6	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	33	114	0	0	0	0	0	0
fsh-generated/resources/ValueSet-medcom-messaging-sorEdiValues.json	820	6	1	0	0	0	0	0	1	14	0	0	0	0	0	0	0	0	0	0	32	99	0	0	1	1	0	0
