Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
\fsh-generated\resources\ImplementationGuide-medcom.fhir.dk.terminology.json	14932	-	0	0	0	0	0	0	13	161	0	0	0	0	0	1	0	1	0	0	336	435	0	0	2	9	0	1
fsh-generated/resources/CodeSystem-MedComDiagnosticReportCodes.json	584	7	1	0	0	0	0	0	0	12	0	0	1	0	0	0	0	0	0	0	43	3101	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-MedComProducentID.json	530	7	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	38	133	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-medcom-acknowledgement-error-codes.json	1550	5	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	72	196	0	0	0	2	0	0
fsh-generated/resources/CodeSystem-medcom-careCommunication-categoryCodes.json	3624	9	0	0	0	0	0	0	1	15	0	0	0	0	0	0	0	0	0	0	104	128	0	0	0	2	0	0
fsh-generated/resources/CodeSystem-medcom-core-PractitionerRolesAutorisationsregistret.json	2160	6	2	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	91	126	0	0	1	1	0	0
fsh-generated/resources/CodeSystem-medcom-core-PractitionerRolesSKSadministrativ.json	4117	7	0	0	0	0	0	0	2	12	0	0	0	0	0	0	0	0	0	0	126	144	0	0	0	2	0	0
fsh-generated/resources/CodeSystem-medcom-core-encounter-act-codes.json	583	5	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	38	108	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-medcom-core-interpretation-codes.json	580	5	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	37	118	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-medcom-message-definition-type.json	773	3	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	40	90	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-medcom-messagedefinition-identifer-system.json	1099	4	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	50	102	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-medcom-messaging-activityCodes.json	3373	4	1	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	89	116	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-medcom-messaging-cancellation-reason.json	1350	4	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	51	106	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-medcom-messaging-destinationUse.json	744	4	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	41	108	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-medcom-messaging-eventCodes.json	987	5	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	103	97	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-medcom-messaging-sorEdiSystem.json	792	5	1	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	58	95	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-medcom-messaging-statisticalCodes.json	2323	3	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	92	115	0	0	0	2	0	0
fsh-generated/resources/CodeSystem-medcom-observation-resultGroup.json	2251	4	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	70	104	0	0	0	0	0	0
fsh-generated/resources/ConceptMap-medcom-messaging-mapFhirToSorEdi.json	1619	4	0	0	0	0	0	0	2	19	0	0	0	0	0	0	0	0	0	0	55	89	0	0	0	1	0	0
fsh-generated/resources/ValueSet-MedComDiagnosticReportCodesValueset.json	701	6	1	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	46	6255	0	0	0	1	0	0
fsh-generated/resources/ValueSet-MedComObservationValueSet.json	1961	6	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	36	157	0	0	0	1	0	0
fsh-generated/resources/ValueSet-NPUObservationCodesValueSet.json	12636	8	0	0	0	0	0	0	3	24	0	0	0	0	0	0	0	0	0	0	126	170	0	0	0	1	0	0
fsh-generated/resources/ValueSet-medcm-producentID-valueset.json	583	6	1	0	0	0	0	0	1	16	0	0	0	0	0	0	0	0	0	0	44	141	0	0	1	1	0	0
fsh-generated/resources/ValueSet-medcom-HomeCareObservation-messagingActivities.json	1158	5	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	53	150	0	0	0	1	0	0
fsh-generated/resources/ValueSet-medcom-acknowledgement-issue-details.json	3287	3	0	0	0	0	0	0	1	45	0	0	0	0	0	0	0	0	0	0	152	318	0	0	0	1	0	0
fsh-generated/resources/ValueSet-medcom-careCommunication-categories.json	616	7	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	35	187	0	0	0	1	0	0
fsh-generated/resources/ValueSet-medcom-careCommunication-messagingActivities.json	852	5	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	46	118	0	0	0	0	0	0
fsh-generated/resources/ValueSet-medcom-careCommunication-requestPriority.json	725	5	1	0	0	0	0	0	1	19	0	0	0	0	0	0	0	0	0	0	43	114	0	0	0	1	0	0
fsh-generated/resources/ValueSet-medcom-conditionlist-status-valueset.json	680	6	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	41	118	0	0	0	0	0	0
fsh-generated/resources/ValueSet-medcom-core-PractitionerRoles.json	3864	6	0	0	0	0	0	0	1	28	0	0	0	0	0	0	0	0	0	0	160	417	0	0	0	1	0	1
fsh-generated/resources/ValueSet-medcom-core-attachmentMimeTypes.json	900	5	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	40	166	0	0	0	1	0	0
fsh-generated/resources/ValueSet-medcom-core-encounter-class.json	912	4	1	0	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0	0	43	191	0	0	0	1	0	0
fsh-generated/resources/ValueSet-medcom-core-interpreation-valueset.json	781	5	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	44	473	0	0	0	0	0	0
fsh-generated/resources/ValueSet-medcom-core-observation-status.json	1777	6	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	58	137	0	1	0	1	0	0
fsh-generated/resources/ValueSet-medcom-corediagnosticreport-status.json	1781	7	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	56	131	0	0	0	1	0	0
fsh-generated/resources/ValueSet-medcom-hospitalNotification-encounterClass.json	824	5	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	43	114	0	0	0	0	0	0
fsh-generated/resources/ValueSet-medcom-hospitalNotification-encounterStatus.json	868	6	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	56	122	0	0	0	1	0	0
fsh-generated/resources/ValueSet-medcom-hospitalNotification-messageActivities.json	6417	9	0	0	0	0	0	0	2	10	0	0	0	0	0	0	0	0	0	0	115	210	0	0	0	1	0	0
fsh-generated/resources/ValueSet-medcom-message-definition-type-valueset.json	607	6	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	52	128	0	0	0	1	0	0
fsh-generated/resources/ValueSet-medcom-messagedefinition-identifer-system-valueset.json	664	7	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	42	122	0	0	1	0	0	0
fsh-generated/resources/ValueSet-medcom-messagedefinition-use-context-code-valueset.json	593	7	1	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	40	166	0	0	0	1	0	0
fsh-generated/resources/ValueSet-medcom-messaging-activityCodes.json	2359	8	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	101	254	0	0	0	1	0	0
fsh-generated/resources/ValueSet-medcom-messaging-messageTypes.json	937	7	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	63	136	0	0	0	0	0	0
fsh-generated/resources/ValueSet-medcom-messaging-sorEdiValues.json	736	7	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	44	121	0	0	0	2	0	0
fsh-generated/resources/ValueSet-medcom-obs-responseGroup.json	1807	7	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	89	227	0	0	0	1	0	0
